person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Dariana Dochioiu,darianadochioiu,darianadochioiu@gmail.com,2501022012477,1970-10-29,"Bulevardul Popescu, Stei, 448153",0729 685 366,78:15:e7:ba:06:b3,87.17.115.174,RO56WUZK2170924887159302,2025-04-02 00:53:47,29366,991,676,1320349,422140d9-6524-43ae-ba88-9fd7f4300122
Amanda Popa,amandapopa,amandapopa@141.ro,8650531265257,1932-10-07,"Aleea Adelaida Ababei, Avrig, 636997",0765 375 688,84:78:95:27:50:91,2.216.45.8,RO33EFAI0116254269979635,2025-04-02 00:53:47,23352,940,217,1842890,51bcfc50-7f56-4dfa-897c-d5c8194566dd
Leopoldina Georgescu,leopoldinageorgescu,leopoldinageorgescu@zzup.ro,7850912135696,1915-11-13,"Strada Antonia Florea, Magurele, 936540",0233 056 734,c0:fb:43:f3:f1:87,139.103.192.15,RO96LZCV8128808842532827,2025-04-02 00:53:47,11538,258,675,1913491,48feb05d-a76a-4729-b9d8-f01592b00033
Nicu Florea,nicuflorea,nicuflorea@acasa.ro,5211013103515,1938-12-22,"Drumul Toma Nr. 258, Rasinari, 824809",0743 089 133,ac:8d:98:24:61:2f,195.86.38.194,RO43KNEJ1600484933434677,2025-04-02 00:53:47,22633,665,526,1458285,4bed231d-8e91-4a15-80f0-020e099d0bd7
Grațiela Oprea,grațielaoprea,grațielaoprea@zzup.ro,1900629210302,1969-12-28,"Strada Dinu Nr. 626 Bl. 35  Sc. 70 Ap. 767, Tuzla, 688735",0261 228 406,8c:b4:cb:27:d7:68,131.110.0.88,RO13KGLY1019199043778827,2025-04-02 00:53:47,25983,990,569,1691922,47b63fbe-c6f4-46c4-ab98-728d360c0d3e
Aneta Popescu,anetapopescu,anetapopescu@post.ro,3920723092759,1937-03-23,"Soseaua Stoica Nr. 272 Bl. 18  Sc. 27 Ap. 820, Miercurea-Ciuc, 288935",0754 198 758,72:59:ba:2e:b2:51,87.232.195.10,RO60ULEI5893821737300619,2025-04-02 00:53:47,7626,804,376,766946,c7f1c647-6c15-4402-9d7f-2312b54d6758
Eremia Ene,eremiaene,eremiaene@post.ro,1750703330517,1995-02-07,"Strada Nistor, Tomesti, 936567",0760 063 099,f0:43:40:22:38:f4,105.187.16.116,RO73DHKS7128140827896600,2025-04-02 00:53:47,18822,118,469,718375,e6aa0fa4-5c96-474e-b6f4-ea1f04160073
Bănel Niță,bănelniță,bănelniță@kappa.ro,6240818351726,2004-11-13,"Strada Tudor, Pantelimon, 728891",0261 310 636,76:23:f8:dc:de:2c,54.112.104.86,RO79JTYI8772265953472860,2025-04-02 00:53:47,9277,535,285,1278130,7ba7e231-1245-4630-a7ba-ed765e87a22c
Liliana Diaconu,lilianadiaconu,lilianadiaconu@post.ro,2720527101966,1967-07-01,"Drumul Ardelean Nr. 57 Bl. 40  Sc. 54 Ap. 403, Voluntari, 858055",0260 291 312,50:3b:69:3a:e1:44,51.34.67.120,RO02XANE2158995959567276,2025-04-02 00:53:47,10927,963,661,1081242,431857d0-d391-4fc3-a82e-0d109c2abb6f
Răducu Diaconescu,răducudiaconescu,răducudiaconescu@zzup.ro,2810709080861,1996-12-05,"Aleea Ardelean, Valea Mare (Negresti), 370773",0269 164 930,32:f1:c6:15:2c:92,222.160.168.44,RO14ZSSD6795066529498879,2025-04-02 00:53:47,21421,454,47,1351021,c19c9d83-b6c7-46d4-a117-3edbdda968fb
Blanduzia Mocanu,blanduziamocanu,blanduziamocanu@zzup.ro,1670926325814,1934-02-15,"Strada Stan Nr. 75, Bosanci, 194375",0720 673 095,82:07:a7:ee:b4:13,164.216.169.19,RO75YMNP0688521111235541,2025-04-02 00:53:47,7438,650,142,799728,0f168441-2591-4d88-b217-87ae90878657
Viorel Dima,vioreldima,vioreldima@gmail.com,5090918178302,2011-03-22,"Bulevardul Vasile Tabacu, Strehaia, 738356",0246 650 136,ce:dc:54:ea:ee:4d,5.190.75.45,RO15MDAE0472042537443084,2025-04-02 00:53:47,35144,90,280,219553,78246b15-5302-412f-a44d-3c64215dcf1c
Bartolomeu Nistor,bartolomeunistor,bartolomeunistor@email.ro,3370221336317,1909-05-23,"Aleea Florea Nr. 92 Bl. 24  Sc. 98 Ap. 286, Ploiesti, 406683",0255 640 697,de:cb:d3:98:a0:77,101.61.64.250,RO27BJGV1186100846966917,2025-04-02 00:53:47,27275,658,78,1111668,18d5a61a-bfc0-4b3e-a69e-a7d41ed2508a
Eva Stancu,evastancu,evastancu@141.ro,7151016338451,2001-02-06,"Bulevardul Ioniță Nr. 353 Bl. 12  Sc. 10 Ap. 409, Baciu, 748104",0245 802 457,8c:09:d2:9e:4b:9e,74.117.183.170,RO25ECHC9089348857146141,2025-04-02 00:53:47,19001,346,584,1731069,d4742fb0-44e2-44dd-b6b2-b30bec28bcf5
Iulian Albu,iulianalbu,iulianalbu@zzup.ro,4640206312509,1933-04-14,"Drumul Julieta Tudor Nr. 328, Modelu, 724080",0261 693 068,02:51:93:dc:2b:07,115.50.68.42,RO62SSTB2323536582242888,2025-04-02 00:53:47,11339,911,316,399083,0666f375-4cd6-4b6e-ac61-1012a51bac23
Sava Voinea,savavoinea,savavoinea@gmail.com,5200818419967,1921-09-15,"Intrarea Albu, Resita, 759545",0746 114 451,ce:c1:58:cd:11:2f,119.51.142.177,RO37REPH3876691415129486,2025-04-02 00:53:47,125,688,725,1742665,30eac69d-c5dc-430b-a866-c8436687a3e9
Teohari Ene,teohariene,teohariene@email.ro,7010526263689,1985-10-21,"Bulevardul Suciu Nr. 22 Bl. 82  Sc. 78 Ap. 688, Balan, 157402",0264 616 502,40:4a:9f:c0:40:ec,129.86.63.74,RO79YXUB1081934946722165,2025-04-02 00:53:47,3556,868,586,253506,22e2e814-739d-48b3-bddd-db734dff2097
Costache Niță,costacheniță,costacheniță@kappa.ro,7340806384431,1999-12-24,"Soseaua Tabacu Nr. 252 Bl. 80  Sc. 14 Ap. 746, Cajvana, 664435",0260 638 117,bc:2d:c9:9a:5b:84,86.35.119.23,RO48HBHU6519959051611463,2025-04-02 00:53:47,28906,786,650,136086,849570a4-d68f-4ac6-aded-d3785e47a26c
Dragoș Ababei,dragoșababei,dragoșababei@kappa.ro,1310202093291,1961-10-27,"Intrarea Diaconescu, Strehaia, 299771",0249 786 696,86:8c:83:92:6d:b9,23.158.170.213,RO05OTNR1451392315058337,2025-04-02 00:53:47,22139,350,167,616485,5289a8ac-247c-4ea1-b017-85598fb541f1
Leordean Barbu,leordeanbarbu,leordeanbarbu@post.ro,8910704019061,1954-09-12,"Intrarea Albu Nr. 26 Bl. 54  Sc. 40 Ap. 388, Botosani, 116406",0248 676 944,b2:29:50:cc:a8:f0,191.72.86.194,RO91LPDT4574395876077225,2025-04-02 00:53:47,6910,271,303,1699693,742d69fb-4f96-4bd6-bfbb-bf5a2bfa680f
Anamaria Diaconu,anamariadiaconu,anamariadiaconu@post.ro,6860904402656,2018-01-25,"Aleea Eftimie, Covasna, 287443",0743 359 415,c8:25:1e:86:1a:75,139.21.37.149,RO06IAVW7662671740733019,2025-04-02 00:53:47,27657,355,19,803150,8d00fe26-f7a7-4b58-bd51-24299061b135
Ghenadie Ababei,ghenadieababei,ghenadieababei@post.ro,5740531097619,1970-05-12,"Intrarea Ioniță, Odobesti, 300945",0753 526 029,06:ce:c5:ab:8f:ce,85.122.63.16,RO83QGMC7788046371568314,2025-04-02 00:53:47,6101,168,10,1742217,adbcb062-2145-43be-aad3-6dad8337920c
Leopoldina Stănescu,leopoldinastănescu,leopoldinastănescu@141.ro,1110811141413,1983-05-21,"Bulevardul Mihai Aanei, Brad, 148151",0234 683 406,f0:f2:6d:a6:6d:ec,174.155.103.61,RO51USMD3701066632274334,2025-04-02 00:53:47,10841,328,456,373468,da285e76-0585-4c88-9b91-047a549bbda8
Didina Manole,didinamanole,didinamanole@acasa.ro,3080123389205,1917-10-03,"Bulevardul Mihaela Marin Nr. 671, Fieni, 320260",0744 939 004,6c:33:49:dd:0b:54,136.254.58.7,RO17MQTT4481662387988007,2025-04-02 00:53:47,29215,195,481,1474643,4eac610e-c191-431e-87ff-95a007301d0b
Timotei Pușcașu,timoteipușcașu,timoteipușcașu@post.ro,6770307223440,1978-04-02,"Aleea Anda Nistor Nr. 237, Reghin, 229124",0738 460 917,e4:91:f5:51:82:57,111.247.221.178,RO51JTNT9303989865309441,2025-04-02 00:53:47,629,286,759,240114,92f0ee2c-fe13-4d5a-9ed8-04c0465879a6
Dalia Manole,daliamanole,daliamanole@email.ro,7860428196677,1986-12-08,"Intrarea Suciu Nr. 27, Ludus, 736311",0752 582 943,94:c1:9c:3f:1c:e9,201.90.102.49,RO52YBGZ0144906458127236,2025-04-02 00:53:47,29460,865,748,723893,41b37bc1-5db9-40c7-a472-707c2c15f606
Vanesa Pop,vanesapop,vanesapop@acasa.ro,2500727091789,2006-12-16,"Strada Pușcașu Nr. 332, Ineu, 801509",0231 632 320,2e:f3:28:b1:da:64,22.74.230.211,RO79OFUE3260237605674755,2025-04-02 00:53:47,14789,492,182,1927126,4883ff0d-5ddf-4c41-b9b4-050b698d514e
Rafila Dima,rafiladima,rafiladima@gmail.com,8180716175877,2021-06-03,"Soseaua Blanduzia Barbu Nr. 544, Bacau, 916190",0248 023 382,1e:4f:93:19:68:36,147.215.29.169,RO64YPDP6588571823859543,2025-04-02 00:53:47,26837,239,757,1978951,7485ab6e-e7b0-4209-b1b9-d145fcd300de
Miruna Florea,mirunaflorea,mirunaflorea@zzup.ro,3480708420437,2023-12-12,"Strada Tamara Gheorghiu Nr. 404 Bl. 14  Sc. 38 Ap. 710, Balan, 980144",0743 510 809,98:07:55:1a:b6:1a,155.64.55.136,RO74IOVK7522218687001272,2025-04-02 00:53:47,14740,635,784,1461170,06569a3d-e0e0-411c-8a86-cffad20a9107
Aleodor Tabacu,aleodortabacu,aleodortabacu@gmail.com,8230917339546,1963-04-13,"Intrarea Casian Ene Nr. 56 Bl. 83  Sc. 88 Ap. 193, Poienile de sub Munte, 596046",0244 832 399,ec:d6:0a:03:3e:d2,92.54.173.224,RO41ZOYU6033205455746548,2025-04-02 00:53:47,9908,163,563,1781107,f91b8843-b849-49ff-b813-3a1e7f6da09e
Stela Marin,stelamarin,stelamarin@zzup.ro,4790728117826,1990-04-23,"Drumul Mazilescu, Simleu Silvaniei, 150212",0262 317 209,96:e1:d9:c5:30:6b,159.20.52.80,RO36OEPF2822694325904665,2025-04-02 00:53:47,9131,927,318,528772,af2b9fb9-25c4-4edf-a1c0-c346bb4f24b1
Barbu Preda,barbupreda,barbupreda@post.ro,6011102018044,1967-07-29,"Drumul Pușcașu, Deva, 869514",0755 474 253,d4:83:4e:15:e2:5a,60.58.166.16,RO31ZRWP8892194830010162,2025-04-02 00:53:47,1353,445,552,413997,3d9e4cc0-4539-4cc8-bc33-3eb7b62fc911
Horațiu Georgescu,horațiugeorgescu,horațiugeorgescu@acasa.ro,4640216111036,2005-06-02,"Soseaua Eftimie Nr. 780, Sighetu Marmatiei, 958573",0785 612 195,74:4b:17:d3:8d:49,67.215.127.178,RO63KOMW3768767245004450,2025-04-02 00:53:47,16892,149,217,1806352,1bc50432-97b1-4cef-9bfe-369466614032
Antoniu Stancu,antoniustancu,antoniustancu@acasa.ro,1440204069615,1984-12-27,"Intrarea Amza Manole, Filiasi, 496335",0238 803 581,6e:09:da:92:51:04,94.88.92.207,RO55SIQZ2754493692892063,2025-04-02 00:53:47,3459,723,44,1276226,f2806323-ed8c-406c-92cc-ed412bd9a8b9
Laura Tudor,lauratudor,lauratudor@post.ro,8961006249329,1946-05-28,"Soseaua Anișoara Tomescu, Lipova, 716364",0771 315 426,d8:5d:ac:e2:14:19,110.3.183.9,RO37ASNJ4531597190061232,2025-04-02 00:53:47,18656,700,572,1754359,d868c738-b941-4ce0-9b8b-d5c87e7e6e14
Voichița Dinu,voichițadinu,voichițadinu@zzup.ro,2030814185970,2024-07-19,"Bulevardul Manole, Pecica, 669201",0755 331 331,2a:33:e4:c9:2f:98,65.43.134.118,RO25RAFF5463126683824403,2025-04-02 00:53:47,2250,959,227,622308,a4082698-a896-4e54-b489-999ebb0c1911
Lucențiu Dumitrescu,lucențiudumitrescu,lucențiudumitrescu@gmail.com,5380314404082,1927-11-24,"Intrarea Stancu, Bumbesti-Jiu, 967019",0256 297 696,e6:fa:df:b3:73:53,15.11.119.9,RO42UMDQ4838498663008263,2025-04-02 00:53:47,12955,924,328,1389610,78943a1a-1cfe-486a-b651-056eadb4662c
Barbu Georgescu,barbugeorgescu,barbugeorgescu@kappa.ro,1551223314651,1976-11-27,"Drumul Oprea Nr. 228 Bl. 98  Sc. 66 Ap. 921, Valea Caselor (Dragasani), 688494",0724 719 811,24:fd:74:92:fd:87,22.15.77.236,RO14HWLP2669185374345000,2025-04-02 00:53:47,7626,526,607,1078307,bfa8c467-86b1-4838-b834-338d68104af6
Costin Dinu,costindinu,costindinu@141.ro,5370709260113,1978-10-09,"Strada Stănescu Nr. 210, Sandominic, 972370",0248 770 784,94:63:fd:6d:fb:37,121.208.166.169,RO53UUXC2683252409372041,2025-04-02 00:53:47,8924,56,512,568264,f5678f1e-e1d6-4a75-bbd5-827834f51120
Zaraza Dima,zarazadima,zarazadima@post.ro,7040402465146,1953-01-23,"Strada Francesca Manole Nr. 30 Bl. 12  Sc. 71 Ap. 295, Iernut, 335354",0724 984 621,26:c3:21:fd:bf:54,31.6.143.49,RO75CJCX5138864839399784,2025-04-02 00:53:47,4729,496,685,1530770,59d264d1-edb5-4daf-a463-eb9ac825b096
Octavia Preda,octaviapreda,octaviapreda@zzup.ro,8630304118794,1970-12-12,"Drumul Dumitrescu, Draganesti-Olt, 999670",0737 728 300,f6:63:f1:0a:1e:66,119.104.251.253,RO69PWDJ2212673554757281,2025-04-02 00:53:47,6264,509,649,429118,dcd77c56-acee-471b-b22d-07288dadfb47
Robertina Stănescu,robertinastănescu,robertinastănescu@acasa.ro,7740410443185,1964-04-27,"Soseaua Mazilescu Nr. 289, Zimnicea, 892253",0268 890 118,90:fd:ed:21:c6:ba,113.82.143.0,RO17XBSN5577809987535572,2025-04-02 00:53:47,17759,30,34,84643,b758b78b-0b31-4764-9572-e88b196084da
Simi Popa,simipopa,simipopa@141.ro,2430831286625,1976-03-30,"Soseaua Cecilia Popa Nr. 19 Bl. 52  Sc. 32 Ap. 708, Husi, 450926",0756 817 962,4e:23:9b:89:c7:ee,211.141.187.180,RO65YLBX1825308207974425,2025-04-02 00:53:47,14765,811,583,994527,27288b49-b0d9-4ae7-84d0-b67f7e42b2d6
Olga Stancu,olgastancu,olgastancu@gmail.com,4370803118059,1934-07-01,"Bulevardul Oprea Nr. 828, Suceava, 615156",0238 711 641,68:9c:a9:d8:32:52,114.64.212.27,RO93EQXZ4150244226612074,2025-04-02 00:53:47,24028,829,209,1751208,49671ed7-c3fd-4991-bcdf-92a270380dcb
Anton Gheorghiu,antongheorghiu,antongheorghiu@post.ro,1910321396758,1985-02-22,"Strada Cerasela Ionescu Nr. 99 Bl. 54  Sc. 84 Ap. 922, Botosani, 407406",0264 463 685,9a:89:74:4a:48:76,168.232.147.141,RO06CAQW9142591983129839,2025-04-02 00:53:47,4503,640,525,1945832,bf3af44b-20c0-471f-8aff-c3684845f9c6
Mariana Stan,marianastan,marianastan@kappa.ro,4330918353533,1949-06-04,"Strada Bogdana Tudor Nr. 927, Curtea de Arges, 586526",0766 528 054,0a:04:22:c0:c3:58,36.0.26.93,RO32QPPP2349441029754746,2025-04-02 00:53:47,33664,524,153,1313844,46c1745a-70db-4122-84df-28ab7659f573
Tudora Dinu,tudoradinu,tudoradinu@141.ro,6030526301007,1978-02-22,"Soseaua Gențiana Ardelean Nr. 80 Bl. 57  Sc. 54 Ap. 153, Peris, 438881",0252 830 874,b4:20:50:8c:e8:ca,108.47.170.203,RO40LPBK4106200686296496,2025-04-02 00:53:47,15992,839,509,718562,c1c3f2dc-483a-4f22-ae58-7b4b6362ac59
Petrică Ioniță,petricăioniță,petricăioniță@post.ro,1920321330681,2014-12-09,"Soseaua Traian Pușcașu Nr. 45, Valea Mare (Babeni), 744726",0269 167 187,70:1c:71:8e:24:15,132.74.251.226,RO15MKPV6424766823526570,2025-04-02 00:53:47,4359,608,130,553043,2775977e-a53b-4bc6-9607-289b81dc6731
Pamela Dobre,pameladobre,pameladobre@kappa.ro,2191023144523,1913-10-06,"Bulevardul Romina Cristea Nr. 699 Bl. 41  Sc. 58 Ap. 912, Baciu, 108259",0740 369 943,4e:51:21:6e:51:7c,46.110.27.240,RO50YQYS6927568206950986,2025-04-02 00:53:47,29634,718,131,1750307,76c4c3d1-638d-4027-a10d-8998c1cc1688
Iurie Niță,iurieniță,iurieniță@acasa.ro,5850618130170,1949-07-15,"Intrarea Dumitrescu Nr. 936 Bl. 15  Sc. 29 Ap. 377, Baicoi, 462345",0744 899 330,c2:5e:71:18:51:24,193.102.221.185,RO37KXMP7157074881650130,2025-04-02 00:53:47,23493,216,370,1321965,4006f7f1-79e4-4632-8707-cfd95796dd46
Virginia Dobre,virginiadobre,virginiadobre@kappa.ro,4450102096974,1942-03-30,"Strada Fabian Dumitrescu, Rasnov, 623763",0772 150 224,12:38:9a:b3:af:0b,7.175.179.53,RO43TFJD2422918984902985,2025-04-02 00:53:47,3582,216,763,1083273,7b569f75-156a-4bdd-a636-6de40946e941
Olimpia Ene,olimpiaene,olimpiaene@141.ro,8781103031319,1956-05-17,"Soseaua Ionuț Ioniță Nr. 896, Sabaoani, 760566",0771 953 719,76:be:e1:f0:04:da,221.170.121.228,RO59PHVP0021758961431176,2025-04-02 00:53:47,2307,486,226,1584947,4ca40039-e0a5-44e9-afe4-eb0cd3319a64
Andreea Suciu,andreeasuciu,andreeasuciu@post.ro,4220807454939,2004-11-25,"Aleea Ababei Nr. 743 Bl. 19  Sc. 85 Ap. 463, Copsa Mica, 653704",0245 958 409,28:ef:87:cb:3a:b4,152.40.195.49,RO64BXFP8582318171716992,2025-04-02 00:53:47,2213,186,226,362883,18c9d7dc-8596-4754-b808-b1faee37e7d3
Giorgiana Ioniță,giorgianaioniță,giorgianaioniță@email.ro,7850627383709,1971-11-12,"Aleea Diaconescu Nr. 30, Targu Secuiesc, 180304",0788 738 673,50:49:26:ba:c4:45,80.84.239.100,RO04YEKG7292526267784309,2025-04-02 00:53:47,8616,260,531,896246,819196f1-af2e-4561-85e8-1a8f493cfa75
Simina Dinu,siminadinu,siminadinu@141.ro,5630103359141,1920-08-12,"Strada Cristea Nr. 45, Hunedoara, 241506",0738 550 394,54:20:49:1e:cd:d1,118.47.222.213,RO11ZBDN2531566007427943,2025-04-02 00:53:47,28710,577,381,1017932,ec3436d0-c59e-4d12-8342-91a7e620100a
Ioan Stoica,ioanstoica,ioanstoica@email.ro,3470525308966,1980-05-12,"Drumul Ludmila Ioniță Nr. 933, Stei, 279618",0721 919 898,c8:6a:a0:0e:ca:1f,135.52.38.20,RO49NTQX6153032683596158,2025-04-02 00:53:47,24409,625,792,11341,f867ab84-90b9-45f3-9ab3-6841794633d3
Sandu Diaconescu,sandudiaconescu,sandudiaconescu@acasa.ro,8180508048141,1946-03-07,"Drumul Pop Nr. 97 Bl. 12  Sc. 40 Ap. 642, Ludus, 832478",0237 696 258,ae:ba:37:c5:7a:91,123.149.240.235,RO77EIBR4980055565521703,2025-04-02 00:53:47,1349,219,328,196808,86b39cc3-2d50-476a-8034-67648c5616f2
Maricica Tomescu,maricicatomescu,maricicatomescu@gmail.com,3800628120705,1961-09-27,"Soseaua Marilena Oprea, Strejnicu, 621831",0739 444 030,8c:56:ef:b0:d3:06,59.111.76.181,RO34NGSC2742176968840462,2025-04-02 00:53:47,15961,256,743,531816,6b7c1e57-7a9f-4212-b3d5-ad8db4526edb
Ionel Manole,ionelmanole,ionelmanole@gmail.com,1190529010021,1977-09-23,"Soseaua Emanuel Popescu Nr. 38, Galati, 972215",0266 017 242,30:03:96:42:df:97,25.181.167.171,RO46RMWL1888588617424264,2025-04-02 00:53:47,6091,645,303,116532,06d72467-9340-4fee-90ab-7a4e83348324
Cosmina Tudor,cosminatudor,cosminatudor@zzup.ro,8520309124953,1943-01-18,"Drumul Manole Nr. 46 Bl. 58  Sc. 19 Ap. 792, Dumbraveni, 896432",0735 144 265,a4:9d:94:33:f2:1a,223.212.48.104,RO60RESW3063923197169724,2025-04-02 00:53:47,22361,601,780,777996,5a3436c3-9330-43c5-b83c-597efd8489fb
Aneta Popescu,anetapopescu,anetapopescu@email.ro,6440218325917,1954-08-12,"Aleea Manole Nr. 30 Bl. 65  Sc. 84 Ap. 748, Adjud, 637985",0738 702 683,90:da:1b:1c:51:58,208.27.248.106,RO14NMZQ8591541318208688,2025-04-02 00:53:47,22001,412,240,554323,ef55a58e-045b-456f-8d67-563e8614f5d6
Manole Ioniță,manoleioniță,manoleioniță@zzup.ro,8301012221108,1973-04-22,"Intrarea Popa Nr. 964, Brad, 186839",0721 232 936,f8:ce:51:1f:f5:99,90.97.233.11,RO16ZXSJ8639540967992653,2025-04-02 00:53:47,11203,582,514,1511675,6c395baf-4911-4ee2-b49b-6763bf8d5863
Ovidiu Nemeș,ovidiunemeș,ovidiunemeș@acasa.ro,1530112248903,1926-09-23,"Aleea Tabacu, Gugesti, 842137",0757 453 419,f2:6c:d1:04:d2:3c,122.76.50.53,RO66NLQU1710451936741726,2025-04-02 00:53:47,17151,794,566,1379418,6397e3a4-106b-4a44-8546-a3dbd3d3197a
Elodia Nemeș,elodianemeș,elodianemeș@kappa.ro,6760510128133,1928-02-29,"Strada Mădălina Ababei Nr. 87, Bumbesti-Jiu, 281270",0233 463 770,90:3f:96:e9:8e:e9,212.67.211.252,RO32GZFT0432281237315627,2025-04-02 00:53:47,33003,759,9,1645545,908cefa9-ca79-4a53-8478-38347a3b4f18
Anca Preda,ancapreda,ancapreda@gmail.com,5420721234131,1973-05-08,"Soseaua Aanei, Ramnicu Valcea, 209403",0245 593 877,4c:47:ea:9d:eb:4b,53.230.213.64,RO38BZUY2947326119154112,2025-04-02 00:53:47,31388,351,512,1985035,55ced701-20c8-4bc6-914e-eac974a7e74a
Lidia Tomescu,lidiatomescu,lidiatomescu@zzup.ro,7180616066417,1968-07-22,"Bulevardul Tabacu Nr. 58 Bl. 63  Sc. 45 Ap. 147, Gura Humorului, 899105",0765 260 364,e2:d3:23:0a:5d:02,23.93.27.227,RO31IFKW2603871533449676,2025-04-02 00:53:47,17636,437,355,1850474,b88cc471-3d76-4f2d-9e5c-8cbb7781e071
Ionela Popa,ionelapopa,ionelapopa@zzup.ro,1280331155571,1939-10-20,"Bulevardul Preda, Vatra Dornei, 407780",0267 827 422,e4:8a:38:d7:62:e1,36.147.100.34,RO11YAIW1138569685139362,2025-04-02 00:53:47,31933,720,625,878726,0d36ddf2-3b8d-4953-847b-bbc7e20fcd57
Catrina Ioniță,catrinaioniță,catrinaioniță@kappa.ro,3931013206151,1997-07-27,"Intrarea Sever Marin, Pascani, 525953",0263 258 486,a2:da:73:bd:3f:b7,133.168.82.180,RO62YBWH5367426932507089,2025-04-02 00:53:47,24117,185,453,1882707,ecb4f49e-15ae-4f45-a05c-cf9adc486bea
Domnica Dochioiu,domnicadochioiu,domnicadochioiu@acasa.ro,5751004192609,1922-09-21,"Aleea Laurenția Oprea Nr. 454 Bl. 20  Sc. 24 Ap. 192, Zalau, 717009",0234 301 262,a6:d0:d7:5b:a3:c9,112.74.100.51,RO39GICA8677328719247703,2025-04-02 00:53:47,8151,365,197,1456548,d178d12a-5a4d-4f26-8c18-fe047e5cae1e
Georgia Dinu,georgiadinu,georgiadinu@141.ro,6971231298520,2002-03-09,"Soseaua Ioniță, Pucioasa, 288597",0760 868 183,f8:d6:c3:f9:5d:27,72.147.207.65,RO66UZQJ9849745219392512,2025-04-02 00:53:47,31104,633,184,1490242,7bfb97ff-b033-4f3a-a60f-7b078bd4e613
Eva Stănescu,evastănescu,evastănescu@gmail.com,8980422012632,1972-04-25,"Drumul Barbu, Carei, 966659",0245 612 548,b8:b7:a0:86:be:78,154.154.127.113,RO46TKXG5451735517877931,2025-04-02 00:53:47,1662,159,713,931717,cc3b9765-2e91-460a-bf05-9ead18af1199
Sandu Nistor,sandunistor,sandunistor@zzup.ro,7810924110957,1920-06-22,"Intrarea Julia Albu Nr. 97 Bl. 25  Sc. 31 Ap. 267, Odobesti, 149281",0269 677 584,30:a1:f8:8e:a9:62,220.138.68.36,RO43VJZS6391186477343104,2025-04-02 00:53:47,6784,143,5,1974504,023812ae-5574-4799-bb5b-e270f68be2b0
Bebe Suciu,bebesuciu,bebesuciu@kappa.ro,4581123421329,1947-03-31,"Strada Stancu, Calan, 166752",0784 261 325,d8:ec:ec:65:dc:e5,130.176.112.85,RO23PFLF2395710275395850,2025-04-02 00:53:47,9491,758,208,683215,7f5e8479-549a-4b56-a256-3bf15b274caa
Paulica Dumitrescu,paulicadumitrescu,paulicadumitrescu@zzup.ro,6040926183002,1944-05-30,"Drumul Gabriel Barbu, Bosanci, 146416",0738 025 226,42:ef:05:d6:35:48,88.118.98.151,RO17RJRC2226749176812465,2025-04-02 00:53:47,20576,75,242,1062486,bbc666c3-0c0e-4475-a6ea-10ecd2e07989
Viorel Mocanu,viorelmocanu,viorelmocanu@gmail.com,8880616202438,1979-10-16,"Bulevardul Grațian Ioniță Nr. 66, Calan, 720576",0235 669 163,6e:fc:9d:de:3f:f6,97.187.31.80,RO51ABEI8936132938077165,2025-04-02 00:53:47,812,259,290,426992,1384b95e-1b2f-4760-92f7-7aca0e2e88ba
Adi Dima,adidima,adidima@141.ro,5700912395479,1966-09-16,"Intrarea Nelu Oprea Nr. 13 Bl. 20  Sc. 97 Ap. 571, Deva, 127803",0761 266 544,e0:25:0b:9a:cb:70,18.231.93.238,RO03VEWV6500864124592922,2025-04-02 00:53:47,7038,472,553,1623321,59464020-fb2c-4f03-8954-091f3543ed2d
Voicu Diaconescu,voicudiaconescu,voicudiaconescu@141.ro,7120322346699,1917-01-02,"Soseaua Barbu Nr. 378, Arbore, 910245",0762 908 864,32:52:f5:6f:f7:4c,167.223.82.74,RO42NSEX7819390122967374,2025-04-02 00:53:47,20293,294,180,1408289,925a4453-fc39-4a27-9ec2-047b3ebcf3bb
Sanda Aanei,sandaaanei,sandaaanei@acasa.ro,2080526092258,1971-03-05,"Drumul Diaconu, Campia Turzii, 936517",0238 038 770,84:64:e2:03:7f:c2,223.244.232.211,RO86VBOP6280033076835623,2025-04-02 00:53:47,10515,350,488,1135743,da2d9922-fc93-451f-92c9-bdcbe2400abd
Dochia Albu,dochiaalbu,dochiaalbu@141.ro,7721129288049,1968-11-11,"Aleea Eliana Preda Nr. 62 Bl. 32  Sc. 13 Ap. 185, Sabaoani, 671324",0733 448 865,aa:ff:57:d6:8a:3b,57.172.16.70,RO07ILIW3205719258759522,2025-04-02 00:53:47,13699,691,479,1754667,c8d84532-0cf6-44b6-89ed-26a86df974d1
Artemisa Pop,artemisapop,artemisapop@acasa.ro,2380201378796,2023-09-05,"Intrarea Marin Nr. 15 Bl. 90  Sc. 28 Ap. 536, Baile Borsa, 829973",0744 865 943,70:35:97:2f:b8:92,206.200.233.64,RO26TYFO8876128908813624,2025-04-02 00:53:47,9074,125,724,594231,4948f5a8-01e8-460f-9bd0-118b789d3ac7
Mitruț Florea,mitruțflorea,mitruțflorea@kappa.ro,5391027056852,1944-12-24,"Soseaua Stănescu Nr. 34 Bl. 93  Sc. 33 Ap. 227, Greci, 317790",0241 431 277,22:a4:d2:ec:70:21,134.199.52.104,RO41ZBVA5519088401054386,2025-04-02 00:53:47,21304,96,604,479136,791ed01e-0005-42cb-8650-3109547974b8
