person_name,user_name,email,personal_number,birth_date,address,phone,mac_address,ip_address,iban,accessed_at,session_duration,download_speed,upload_speed,consumed_traffic,unique_id
Norbert Tomescu,norberttomescu,norberttomescu@zzup.ro,7740325137461,1960-02-20,"Strada Ioniță Nr. 20 Bl. 72  Sc. 95 Ap. 278, Sacele, 921721",0263 167 615,af:e1:fa:8b:f4:a3,60.42.139.88,RO43GMYI8056753381698575,2025-04-07 23:24:47,18005,459,730,486555,08daa009-36ad-4db0-8f5e-9a546e43bf64
Amelia Eftimie,ameliaeftimie,ameliaeftimie@kappa.ro,4500102434057,2016-10-16,"Aleea Gheorghiu Nr. 423 Bl. 89  Sc. 60 Ap. 635, Targu Lapus, 329132",0729 020 330,63:47:f4:03:73:d2,126.156.169.149,RO33WCBK5113308436758789,2025-04-07 23:24:47,14837,616,231,842846,7ddc22a4-23c6-4e84-a463-b18b2d5bf003
Ștefana Ababei,ștefanaababei,ștefanaababei@gmail.com,3991002457756,2021-02-28,"Drumul Toma, Lugoj, 680676",0768 192 240,69:56:56:e1:3a:f5,198.221.28.127,RO75HZCH5706701453296740,2025-04-07 23:24:47,6398,401,55,731239,c9cb2da9-aa5b-4238-8cc9-bade85076172
Dacian Dinu,daciandinu,daciandinu@email.ro,8990214385811,1935-04-06,"Strada Eftimie Nr. 37, Targu Neamt, 688846",021 564 2876,cc:29:a5:3a:fd:0e,118.88.121.70,RO63XCLH8079334718941095,2025-04-07 23:24:47,6084,496,512,1738616,69416e5c-cd5d-4215-8b8a-c2a21f3e4b37
Raul Barbu,raulbarbu,raulbarbu@zzup.ro,5060329223098,1979-04-26,"Aleea Dochioiu Nr. 60 Bl. 74  Sc. 85 Ap. 885, Valea Caselor (Dragasani), 199107",0264 606 430,84:a5:81:51:7f:b3,9.196.52.15,RO85PQAX2826964896511353,2025-04-07 23:24:47,11331,233,798,1851439,bed3a19d-6859-4ca3-893a-587935f82d45
Voichița Dochioiu,voichițadochioiu,voichițadochioiu@zzup.ro,4061227427764,1951-05-31,"Strada Catrina Ioniță Nr. 952, Greci, 674589",0751 894 063,c4:69:69:3a:18:17,75.87.100.130,RO05QSCG2890253763945657,2025-04-07 23:24:47,12061,334,596,1981674,50d9940d-6099-403a-ad56-7232dca61da6
Caterina Nemeș,caterinanemeș,caterinanemeș@kappa.ro,7100918141291,2019-07-11,"Bulevardul Stan Nr. 742 Bl. 17  Sc. 96 Ap. 361, Focsani, 774141",0726 114 528,81:e4:86:bd:ad:ba,10.122.240.106,RO53YQGQ8669952037599336,2025-04-07 23:24:47,35578,322,533,1653851,8a745643-e210-42d2-933a-8ae64596a8d1
Alexandrina Eftimie,alexandrinaeftimie,alexandrinaeftimie@kappa.ro,2820616119281,1917-03-02,"Intrarea Stan, Dej, 350519",0786 489 890,88:75:ea:10:8f:22,82.247.191.242,RO91BUHI8256018909230116,2025-04-07 23:24:47,8719,56,170,87491,a15954e3-ee61-47a9-800a-95170b79c9fc
Axenia Popa,axeniapopa,axeniapopa@email.ro,5170426177724,1958-06-10,"Strada Ababei Nr. 14, Onesti, 688723",0721 180 326,69:56:ab:d5:72:ee,26.49.47.203,RO27EVJG4980280597943887,2025-04-07 23:24:47,21106,240,463,977931,24f5f9cd-27f8-48da-a72f-f9545a786715
Daria Toma,dariatoma,dariatoma@email.ro,8870713442820,1974-09-17,"Drumul Dobre Nr. 69 Bl. 85  Sc. 21 Ap. 134, Bistrita, 191195",0264 299 261,5e:c3:87:64:03:54,86.240.250.8,RO28BMRR5951088633404155,2025-04-07 23:24:47,14154,987,350,923638,d6be4f59-19c8-461e-94ef-74225c2fa8cd
Aneta Diaconu,anetadiaconu,anetadiaconu@acasa.ro,2440403224305,1940-05-29,"Soseaua Sever Popa Nr. 438 Bl. 38  Sc. 86 Ap. 538, Orsova, 903377",0722 402 119,31:25:96:bd:8b:ed,97.31.236.116,RO82DWEV2215021104765947,2025-04-07 23:24:47,6645,295,76,172507,229dea96-8a55-4e8f-8255-a13fb86d6e4e
Tudorița Mazilescu,tudorițamazilescu,tudorițamazilescu@acasa.ro,8250503513182,1938-10-14,"Soseaua Tabacu Nr. 28, Turnu Magurele, 116834",0267 340 913,06:ca:19:0d:a3:c6,140.180.67.127,RO62TQBK6637246445853608,2025-04-07 23:24:47,26695,513,230,1542580,8fbd71d1-b20c-445a-bd9d-144a2f3bbf4f
Denisa Stoica,denisastoica,denisastoica@post.ro,5750213353925,2008-09-04,"Strada Mazilescu Nr. 342 Bl. 92  Sc. 50 Ap. 865, Codlea, 780250",0253 293 882,d0:50:bb:7c:79:8f,169.115.54.104,RO82XDEU2850924710242270,2025-04-07 23:24:47,17666,994,221,958204,756a41a2-56a4-406e-bb8e-c1459af9319f
Marga Stancu,margastancu,margastancu@acasa.ro,5940825392794,1929-12-24,"Aleea Diaconescu, Feldru, 852378",0726 330 490,2d:05:ee:2f:91:98,201.128.49.124,RO36FZUE1837011064480033,2025-04-07 23:24:47,12744,676,639,1560731,713090f7-1fe4-43ac-a562-efa71634e5ef
Paulina Ardelean,paulinaardelean,paulinaardelean@zzup.ro,2610315151724,2000-08-16,"Intrarea Marin Nr. 76, Sacueni, 597638",0268 340 439,23:7e:27:cf:fc:f7,32.54.157.181,RO35CTOX8057019480894325,2025-04-07 23:24:47,12856,291,575,997420,2f9b2864-4051-460f-b326-0cf933011971
Ruxanda Dumitrescu,ruxandadumitrescu,ruxandadumitrescu@zzup.ro,3850311411161,2003-09-01,"Intrarea Stoica Nr. 883 Bl. 89  Sc. 38 Ap. 700, Busteni, 480848",0727 522 174,2f:4a:cf:de:2e:a3,163.221.7.252,RO63IQYM1622794890764598,2025-04-07 23:24:47,9378,950,427,14862,0ec26989-dfe9-4508-8c69-cd01b8624b33
Liana Stancu,lianastancu,lianastancu@141.ro,2370330278811,1939-06-20,"Soseaua Cipriana Nistor Nr. 961 Bl. 49  Sc. 98 Ap. 724, Dorohoi, 610979",0762 473 698,94:a5:a7:85:49:2c,13.61.55.224,RO07BJJI6569676464720921,2025-04-07 23:24:47,10808,650,741,1465040,14649428-4653-4580-9132-0ef9c14d25a8
Lucreția Nistor,lucrețianistor,lucrețianistor@gmail.com,6340408148139,1940-08-07,"Aleea Gheorghiu, Alba Iulia, 422516",0242 901 427,40:7a:5a:0a:4a:40,28.99.68.222,RO35PZAR5936856925129370,2025-04-07 23:24:47,30928,644,256,225009,fad201cc-95c2-4ed3-afc2-b3461a0a9d9a
Iridenta Niță,iridentaniță,iridentaniță@gmail.com,8631115122389,2024-06-08,"Soseaua Dinu, Nadlac, 450766",0755 766 340,86:73:e2:fd:92:66,136.103.234.8,RO74QDBP2892038310251241,2025-04-07 23:24:47,11582,756,90,128023,fa46467c-b62f-4fe0-95fb-90fd4f9541e0
Felix Nistor,felixnistor,felixnistor@141.ro,5730418099336,1990-02-28,"Strada Florea, Husi, 921481",0261 250 703,a6:9c:4d:fd:8a:d0,209.132.231.210,RO71HPJQ1142976987028306,2025-04-07 23:24:47,18556,939,617,1201579,23e36e88-e53c-4059-9c8d-6cba2af4eb34
Olimpiu Ardelean,olimpiuardelean,olimpiuardelean@141.ro,2480501232625,1948-03-01,"Soseaua Cristea, Mioveni, 315298",0261 731 948,ce:04:9e:e9:65:fa,30.238.71.44,RO05CUJQ1586327163346733,2025-04-07 23:24:47,23163,503,548,960539,98bfbf94-6a74-4ba5-8cef-d5c17aa6f28d
Miron Barbu,mironbarbu,mironbarbu@post.ro,6481114371659,1932-10-04,"Bulevardul Aristide Ababei Nr. 696, Rovinari, 285654",0231 291 544,41:93:6b:18:ba:05,71.75.106.129,RO31OWNM9245073571793708,2025-04-07 23:24:47,17824,510,90,1833039,163a7795-d289-43c2-8df3-0fc507764255
Mona Dumitrescu,monadumitrescu,monadumitrescu@gmail.com,1810118067594,1984-05-28,"Intrarea Voinea Nr. 77 Bl. 79  Sc. 15 Ap. 149, Straja, 378290",0772 341 422,7f:82:9a:1d:9d:64,103.33.83.98,RO61WCDW8784666788813746,2025-04-07 23:24:47,31196,21,463,1845788,96ee914a-ff05-4edb-883a-8103830b0b73
Lică Tudor,licătudor,licătudor@zzup.ro,7171005452069,1912-06-17,"Drumul Cristea Nr. 544, Baia, 356131",021 000 5606,85:3a:b3:ea:49:51,159.88.148.26,RO95GFPF2342585098230047,2025-04-07 23:24:47,7909,430,206,57292,7f693f69-aa73-44c3-b67b-cf7781c3fafe
Tamara Suciu,tamarasuciu,tamarasuciu@email.ro,6581020410647,1986-01-31,"Intrarea Emanuela Oprea, Amara, 873186",0248 615 688,ca:45:84:e8:35:99,35.201.164.197,RO13LIFF3912057978903779,2025-04-07 23:24:47,18171,141,215,1136885,30e98397-2743-4ccb-8a12-6424d61cf05a
Andrian Nemeș,andriannemeș,andriannemeș@141.ro,2720604433281,1979-08-10,"Soseaua Octav Mazilescu Nr. 642, Intorsura Buzaului, 536734",0252 018 392,2c:2e:a2:66:7d:e6,68.18.207.162,RO91WQCA4157364462100265,2025-04-07 23:24:47,11813,479,345,861406,5a2f927a-bf77-44c6-bb4b-eaabd37e7500
Tiberia Stan,tiberiastan,tiberiastan@gmail.com,5350729324671,2016-08-28,"Drumul Paul Marin Nr. 21, Sannicolau Mare, 547371",0241 797 431,6d:1c:89:8e:26:f6,198.232.3.169,RO67LBQA5101450659086215,2025-04-07 23:24:47,19522,885,63,1639622,17b17295-2e37-4933-878f-36b5627ab7e1
Roberta Ioniță,robertaioniță,robertaioniță@email.ro,8131204401865,1994-05-18,"Strada Ababei Nr. 488 Bl. 12  Sc. 64 Ap. 222, Homocea, 338240",0768 471 035,49:1f:18:67:1d:dd,20.245.209.222,RO14OWBM6568328800399882,2025-04-07 23:24:47,13643,618,193,337969,d299ad12-bf41-400e-8884-a8e580f6bd20
Gabriel Stănescu,gabrielstănescu,gabrielstănescu@kappa.ro,1031004215880,1927-03-26,"Aleea Ionescu Nr. 80, Ovidiu, 572772",0741 312 988,bf:ca:f7:c0:3f:24,44.210.53.15,RO19ORUP8612345929074545,2025-04-07 23:24:47,11484,456,774,913702,ee9b3c95-9ae9-440b-9673-26387b95fab1
Aurelian Mazilescu,aurelianmazilescu,aurelianmazilescu@zzup.ro,1170421103346,2019-10-12,"Bulevardul Dinu Nr. 536 Bl. 45  Sc. 70 Ap. 290, Chisineu-Cris, 674352",0232 072 708,9c:75:21:ba:d7:bc,196.52.110.123,RO97RRFF7074681390985370,2025-04-07 23:24:47,7304,529,496,415139,4e5ccd0d-8d57-4183-9502-bdff5a339a6a
Gențiana Ionescu,gențianaionescu,gențianaionescu@acasa.ro,3420411048864,1973-12-24,"Aleea Nicușor Dochioiu, Baia Mare, 996836",0728 862 427,44:1b:21:5b:d7:b0,32.7.0.1,RO63PBGM7196384587756921,2025-04-07 23:24:47,35311,249,417,728368,9ebaa20a-959a-494d-89ff-2e1ed7a3ffed
Aida Florea,aidaflorea,aidaflorea@acasa.ro,7010610432686,2003-04-29,"Drumul Tomescu Nr. 287 Bl. 93  Sc. 28 Ap. 423, Vaslui, 542627",0249 735 364,8b:fa:4e:31:24:be,87.93.238.19,RO41ZYIR5453633825805430,2025-04-07 23:24:47,11518,409,586,433120,f874fca3-ce54-4027-9df2-668832bdab87
Robertina Oprea,robertinaoprea,robertinaoprea@zzup.ro,6380820138584,1951-11-20,"Soseaua Anuța Diaconu, Botosani, 792665",0750 919 118,e1:13:90:0e:6c:a9,152.70.210.97,RO45EKKF1729349396862620,2025-04-07 23:24:47,10608,528,57,1561227,d79d465f-ed52-49bd-b8d1-177ad9085b73
Octav Mazilescu,octavmazilescu,octavmazilescu@kappa.ro,5310224400241,1962-07-20,"Intrarea Georgescu Nr. 661 Bl. 25  Sc. 59 Ap. 489, Cristuru Secuiesc, 903457",0744 825 931,18:17:d2:47:79:51,61.129.57.83,RO50LOPG0713882935948066,2025-04-07 23:24:47,27315,752,235,1867643,fedca300-e9cd-4a07-808f-8c4c951431aa
Dorli Oprea,dorlioprea,dorlioprea@email.ro,1820602231157,2009-12-05,"Intrarea Ioniță, Covasna, 707377",0761 732 400,92:b1:3f:26:82:c6,188.129.154.212,RO38XYKP0749254676178381,2025-04-07 23:24:47,24014,745,327,1186678,cea0ff3a-807a-4ce6-a0ec-b4f09b1776de
Severin Pop,severinpop,severinpop@141.ro,8121221264106,1978-05-17,"Bulevardul Diaconescu Nr. 675 Bl. 80  Sc. 97 Ap. 586, Medgidia, 834926",0788 383 728,ce:cb:97:97:ba:96,137.54.41.69,RO64FKLI2416576502291405,2025-04-07 23:24:47,21696,111,703,1392549,657e9ec1-758d-43df-bb80-62f89ad17e32
Alina Albu,alinaalbu,alinaalbu@acasa.ro,1581029294470,1999-06-12,"Aleea Mocanu Nr. 48 Bl. 66  Sc. 62 Ap. 785, Gheorgheni, 360984",0760 166 760,a9:c8:5d:31:3b:78,91.159.165.173,RO28ZMXN7265946752095179,2025-04-07 23:24:47,22734,53,346,821606,7ce9ebcf-7c6c-4b1f-a067-31202be21038
Vasilică Suciu,vasilicăsuciu,vasilicăsuciu@post.ro,5270709366569,1955-07-26,"Strada Fabia Nistor Nr. 731, Cugir, 699604",0765 828 629,f5:e7:cc:f2:b4:62,35.52.50.235,RO02HIWE0921227895803033,2025-04-07 23:24:47,12196,579,287,1243917,a465310e-2ea7-4c33-8e71-e464d60c84a0
Fiodor Toma,fiodortoma,fiodortoma@post.ro,6120604321453,2016-10-19,"Aleea Tabacu Nr. 427, Galati, 492948",0748 585 766,10:b6:13:84:41:e9,128.75.99.88,RO21ACVD7355998467880608,2025-04-07 23:24:47,22270,9,155,1646363,69b0212e-6113-4ba4-a2e7-9eb16cd70af9
Crin Voinea,crinvoinea,crinvoinea@post.ro,1571220459642,2020-11-07,"Strada Dochioiu, Sandominic, 132573",0756 814 155,ea:2a:69:5a:0a:64,179.207.100.97,RO39FRRX0917831510102968,2025-04-07 23:24:47,8870,542,508,588971,a2a2ee28-aaf6-4982-bb41-11a51c97845d
Vlădelina Gheorghiu,vlădelinagheorghiu,vlădelinagheorghiu@kappa.ro,6640810070032,2021-11-01,"Bulevardul Stancu Nr. 495, Nadlac, 710343",0726 672 393,57:1d:5f:e9:91:5d,28.203.101.200,RO92QYUH3879775630622399,2025-04-07 23:24:47,29977,430,46,450499,9d494752-5cbe-4dc2-9dd8-1674a289f640
Sidonia Tabacu,sidoniatabacu,sidoniatabacu@zzup.ro,8250531527508,1921-03-04,"Intrarea Mitică Ioniță Nr. 677 Bl. 54  Sc. 95 Ap. 616, Mizil, 563585",0233 204 192,cd:27:48:7f:38:8e,113.104.202.16,RO22GKCJ0831490551679179,2025-04-07 23:24:47,7146,399,698,1524174,1e70a980-2ec3-4f2c-ae03-e045aa920426
Vasilica Voinea,vasilicavoinea,vasilicavoinea@kappa.ro,2710708300501,1927-12-07,"Strada Monica Tomescu Nr. 272, Odobesti, 489147",0780 511 684,f5:99:16:aa:de:2f,195.125.226.167,RO29TROE9826470686091078,2025-04-07 23:24:47,8590,111,375,1026770,82a53f08-210a-440c-becb-034c866eece6
Vasile Niță,vasileniță,vasileniță@141.ro,5460306023011,1920-01-03,"Drumul Barbu, Ovidiu, 114089",0720 425 262,2b:32:83:31:61:2f,105.195.230.126,RO79CCOU0650511585230060,2025-04-07 23:24:47,24834,103,795,532923,c7c8eee1-16c7-469f-b657-989fa9ec3749
Alexandra Ionescu,alexandraionescu,alexandraionescu@141.ro,5450421259110,1963-06-19,"Drumul Ramona Pop Nr. 61, Copsa Mica, 658059",0730 661 452,4c:95:26:c6:00:32,42.14.11.46,RO52WDAM6248020631084637,2025-04-07 23:24:47,28018,348,177,1116225,af1d40fa-a586-4407-94fd-dc2c933e9a3e
Alis Toma,alistoma,alistoma@141.ro,6860705413791,2023-12-10,"Soseaua Georgescu, Voluntari, 428712",0731 559 788,58:0a:05:20:89:7a,109.150.169.87,RO42JFPH0467336839708577,2025-04-07 23:24:47,17258,530,370,1368924,5fcee64d-885e-4d58-a597-720148913297
Todor Mazilescu,todormazilescu,todormazilescu@post.ro,4000530457907,2016-03-23,"Soseaua Florea Nr. 952 Bl. 54  Sc. 35 Ap. 405, Ruscova, 888615",0236 325 159,dd:80:4c:95:04:8c,44.195.207.95,RO80WLSO2427000732918592,2025-04-07 23:24:47,467,442,660,130366,ebd553a6-e652-46d5-9f47-8701132493c7
Catrinel Dochioiu,catrineldochioiu,catrineldochioiu@acasa.ro,2630229341362,1923-03-18,"Soseaua Dima, Ovidiu, 946640",0722 597 456,01:43:fa:80:3b:bf,49.175.103.207,RO29WNEY1620858703486236,2025-04-07 23:24:47,20038,162,84,171555,bc2f3486-b4f2-4949-8eef-473b45cc888d
Grațian Tomescu,grațiantomescu,grațiantomescu@post.ro,2330301302826,1931-01-27,"Aleea Ionuț Suciu Nr. 171, Stei, 773421",0258 594 678,79:82:04:8f:14:db,161.225.78.232,RO48AAHH9206025329732404,2025-04-07 23:24:47,14161,131,3,1635140,33682df9-3bee-424b-9fe9-396be1c262af
Teodora Preda,teodorapreda,teodorapreda@kappa.ro,5260302278336,1988-12-26,"Intrarea Manole Nr. 64 Bl. 46  Sc. 29 Ap. 897, Ovidiu, 746862",0742 875 544,d6:d8:60:20:a4:ba,149.216.117.17,RO60XDCW5435369862074304,2025-04-07 23:24:47,8258,111,158,897906,bf8fd9b8-d4dd-4255-9d8a-446cb20f53c5
Georgian Cristea,georgiancristea,georgiancristea@post.ro,6010531236471,1915-05-14,"Bulevardul Natalia Gheorghiu, Fundulea, 371745",0756 760 676,5f:d5:ab:13:52:cd,28.103.189.211,RO14BJCT6178179504836323,2025-04-07 23:24:47,17396,105,299,1460894,48580363-383a-4e93-808d-f00a40a04059
Speranța Georgescu,speranțageorgescu,speranțageorgescu@email.ro,5720202191961,2007-08-23,"Aleea Bănel Preda Nr. 521, Mogosoaia, 997050",0753 804 596,cb:b5:e8:11:87:59,162.80.112.81,RO19YMGU9402191477251028,2025-04-07 23:24:47,24723,916,533,1729449,1c1d5d78-1afe-4276-9c80-8fb4579e21f3
Carolina Preda,carolinapreda,carolinapreda@gmail.com,5120822181117,1909-11-01,"Intrarea Niță Nr. 46, Covasna, 550673",0772 714 196,7b:71:d9:b6:90:6c,58.52.208.106,RO13HMEW7019399340053500,2025-04-07 23:24:47,27005,939,665,1756722,9c03827a-6f66-41a6-bdd8-a6f7f5fe3ea0
Celia Gheorghiu,celiagheorghiu,celiagheorghiu@email.ro,8250207065913,1973-10-02,"Strada Antonie Nemeș Nr. 797 Bl. 83  Sc. 83 Ap. 565, Tasnad, 288951",0761 700 738,40:cb:29:b6:97:ca,219.143.155.161,RO76RNLC5710754186100789,2025-04-07 23:24:47,9189,785,229,343438,0142ac8b-30ea-42c4-8623-e365688ff0ea
Liviu Popescu,liviupopescu,liviupopescu@zzup.ro,2630415380942,1975-04-30,"Soseaua Codin Nistor Nr. 786 Bl. 70  Sc. 74 Ap. 263, Huedin, 429846",0260 283 220,4a:70:11:9e:e3:f3,139.41.11.109,RO32LFID2996835233169013,2025-04-07 23:24:47,11588,826,51,1141323,274f889d-dc0a-43a4-97e4-53290579e462
Simina Toma,siminatoma,siminatoma@gmail.com,4840110271686,1960-02-29,"Bulevardul Dima Nr. 63 Bl. 27  Sc. 36 Ap. 519, Harlau, 513419",0749 700 211,53:91:32:be:0d:67,182.33.25.159,RO31TWEH9096928628638645,2025-04-07 23:24:47,35292,847,408,667892,eee47fd5-1efa-459b-91c8-141f2c63a051
Costel Voinea,costelvoinea,costelvoinea@gmail.com,6350318276828,1990-05-27,"Bulevardul Florea, Balan, 206512",0232 776 147,f7:56:ce:4f:8d:c2,50.10.14.75,RO86NFZL0779053628187219,2025-04-07 23:24:47,28029,714,451,1373050,a907c6b7-0faf-4b06-9536-cf38827cb637
Iuliana Dumitrescu,iulianadumitrescu,iulianadumitrescu@141.ro,8560531273121,1910-07-27,"Strada Albu Nr. 33 Bl. 48  Sc. 62 Ap. 424, Berceni, 245013",0749 531 043,a0:d8:cd:d7:23:31,161.52.188.108,RO48JTUS6984166957578713,2025-04-07 23:24:47,6911,896,666,346201,78d5eb0b-b602-40bd-95e4-fbecfeb219c6
Ariana Diaconu,arianadiaconu,arianadiaconu@acasa.ro,5470521111120,2017-06-29,"Strada Dimitrina Gheorghiu Nr. 504, Sangeorgiu de Mures, 186699",0260 146 820,db:13:ca:05:96:49,97.21.40.162,RO17UBPX1706202430920206,2025-04-07 23:24:47,5341,722,609,655654,58b206fb-6c2a-48d6-89e1-428edbdfb8bc
Petre Barbu,petrebarbu,petrebarbu@email.ro,5520214386434,2022-05-13,"Bulevardul Niță Nr. 876, Viseu de Sus, 871798",0748 013 217,04:b0:d5:c8:dd:64,126.132.22.164,RO41EIGQ0331122483675687,2025-04-07 23:24:47,14969,217,74,1347935,381cb1d5-b4f7-42df-91e8-9bff6b06356c
Ovidiu Dima,ovidiudima,ovidiudima@acasa.ro,5080230317205,2010-04-24,"Strada Cristobal Toma Nr. 427, Topoloveni, 885833",0243 805 285,34:19:4c:3a:44:7a,180.100.48.150,RO82OCGM3735790752253759,2025-04-07 23:24:47,14519,573,577,1600818,1b6292c5-3b16-41bd-bff3-b32eab1a319e
Elisaveta Dumitrescu,elisavetadumitrescu,elisavetadumitrescu@email.ro,4620623243058,1955-07-29,"Bulevardul Costin Nistor, Vulcan, 414910",0238 965 643,47:b8:17:93:ad:30,52.164.241.19,RO39QRQR8266712708104944,2025-04-07 23:24:47,13782,133,184,353123,c1f1c694-aced-481c-a9b0-2e66624359c7
Andrada Gheorghiu,andradagheorghiu,andradagheorghiu@141.ro,1001031142026,1977-06-02,"Strada Suciu Nr. 80, Dobroesti, 968337",0740 702 361,02:fc:14:9f:1c:ed,138.70.142.91,RO87ANZB4357245876049758,2025-04-07 23:24:47,26921,542,68,261086,50497b1f-2b98-4805-acf8-d756201c07d1
Viviana Ionescu,vivianaionescu,vivianaionescu@gmail.com,6931228417360,2005-10-14,"Drumul Nistor, Urziceni, 590305",0238 385 216,c4:52:73:f0:80:3c,6.221.45.17,RO50HVCS7235619306348454,2025-04-07 23:24:47,21683,326,579,943514,11caa6a4-0b61-4522-a02d-1829842cf4c1
Amelia Diaconescu,ameliadiaconescu,ameliadiaconescu@email.ro,2310404167665,1927-12-20,"Drumul Oprea Nr. 30 Bl. 46  Sc. 77 Ap. 644, Navodari, 900181",0721 678 422,cd:3b:1d:1e:65:e3,167.43.60.157,RO47DMMU1140483350241956,2025-04-07 23:24:47,21696,315,391,1064275,42606df1-721b-465d-b330-510673ac7121
Relu Georgescu,relugeorgescu,relugeorgescu@gmail.com,5840118122920,1998-09-14,"Soseaua Severin Georgescu, Valea Mare (Babeni), 798506",0768 439 875,13:d7:06:2a:bf:31,143.69.88.64,RO03ERAM2305122212151232,2025-04-07 23:24:47,2149,820,60,1105661,0515c60f-6ee7-45e4-b772-d854eb1c621b
Alis Ionescu,alisionescu,alisionescu@post.ro,4600408045369,2024-02-20,"Soseaua Popescu Nr. 873 Bl. 73  Sc. 37 Ap. 373, Tomesti, 259853",0252 661 099,7d:ed:7f:dd:2f:ce,164.74.2.246,RO32HFDP9687557116442746,2025-04-07 23:24:47,7521,794,163,718274,7db6e68d-9835-4f42-8524-1d8fbb407798
Paulica Dima,paulicadima,paulicadima@post.ro,3640727191530,2020-09-24,"Bulevardul Dochioiu, Gherla, 624681",0767 479 275,97:f1:f4:86:84:90,117.225.43.55,RO87QVYD8121789904394478,2025-04-07 23:24:47,20370,817,516,1782421,fe36c0a4-f798-4752-9867-6c9fee0bd369
Voichița Tabacu,voichițatabacu,voichițatabacu@kappa.ro,5990111218839,1936-06-12,"Soseaua Ilona Ene Nr. 714, Marasesti, 913958",0237 916 427,d5:b0:4d:f1:b9:5a,22.103.46.176,RO60YRUE8978397297811733,2025-04-07 23:24:47,6872,327,103,481053,19593af4-e6c5-4ca9-a468-730a81ac2c0c
Natașa Niță,natașaniță,natașaniță@acasa.ro,5581016069974,1932-11-04,"Drumul Nistor Nr. 61 Bl. 29  Sc. 45 Ap. 959, Gugesti, 652835",0785 175 754,e1:4d:8f:6b:0f:64,114.228.149.154,RO11DPGE2259026843336852,2025-04-07 23:24:47,15041,148,89,763531,5a9307e6-5f44-4e26-9ca0-40c6996ce429
Ludmila Manole,ludmilamanole,ludmilamanole@gmail.com,4880811341559,1975-03-07,"Soseaua Marin Nr. 831 Bl. 29  Sc. 10 Ap. 898, Calan, 445896",0786 319 568,cf:35:a6:ca:e1:67,68.82.247.176,RO77WIKL8734569654161052,2025-04-07 23:24:47,22371,416,487,890952,92517bdc-3789-43bc-90a5-78374f3bea99
Eliza Gheorghiu,elizagheorghiu,elizagheorghiu@zzup.ro,3610314281359,1953-05-15,"Intrarea Stan, Tudora, 960409",0768 126 703,1f:a2:c9:42:41:58,85.109.239.214,RO58TQQL5561873930526932,2025-04-07 23:24:47,16361,332,380,853307,6056aacf-6060-4cba-9b21-da347ce361f8
Zaharia Diaconu,zahariadiaconu,zahariadiaconu@post.ro,3980530441231,1934-06-05,"Intrarea Alma Dinu Nr. 147, Targu Ocna, 288556",0747 014 953,8f:9a:66:2c:31:44,198.201.144.42,RO38JDGI5919003508382018,2025-04-07 23:24:47,5794,875,720,593393,b2051091-c3ea-4c3b-b946-5b327f632e03
Arina Ioniță,arinaioniță,arinaioniță@email.ro,3020131286505,1914-11-17,"Drumul Pușcașu Nr. 78 Bl. 73  Sc. 63 Ap. 397, Vicovu de Sus, 605869",0241 304 509,13:2d:c2:24:b3:6d,124.73.63.249,RO34DBEW4842804993523160,2025-04-07 23:24:47,14516,177,199,1223069,7d61c659-745a-4bad-90de-cad976864a47
Ruxandra Stancu,ruxandrastancu,ruxandrastancu@kappa.ro,7151210511364,1948-05-13,"Strada Nora Tomescu Nr. 452 Bl. 29  Sc. 37 Ap. 212, Techirghiol, 590895",0741 435 919,42:2e:8c:9c:ed:fe,81.83.56.8,RO43YPDQ8622919559515902,2025-04-07 23:24:47,33163,602,684,1765827,d39ad5dd-e127-43fc-8b87-9ff9458b5332
Gheorghiță Gheorghiu,gheorghițăgheorghiu,gheorghițăgheorghiu@kappa.ro,3300620148276,1977-10-13,"Aleea Dumitrana Popa Nr. 998 Bl. 90  Sc. 95 Ap. 894, Otelu Rosu, 462102",0752 881 907,76:6f:4d:1c:9e:a7,128.102.254.155,RO27AIYZ9906721551949218,2025-04-07 23:24:47,31475,255,317,373134,fb16495c-4387-46eb-9070-de7162adbfbe
Mina Suciu,minasuciu,minasuciu@gmail.com,5630210392809,1910-12-19,"Drumul Diaconescu, Constanta, 130832",0266 898 797,d5:37:92:02:10:d0,182.226.184.122,RO78NLBF3125687640991056,2025-04-07 23:24:47,4997,374,302,1642113,f69586f0-6b31-4284-95f6-9aeca9c79798
Saveta Popescu,savetapopescu,savetapopescu@kappa.ro,1401023054765,1943-08-29,"Soseaua Georgescu Nr. 16 Bl. 64  Sc. 91 Ap. 801, Avrig, 188109",0241 993 433,32:bb:af:b3:87:15,194.0.171.118,RO92LQZT7836731145514320,2025-04-07 23:24:47,579,251,47,973648,92819c41-27d7-4391-a7d7-94f6415b3eb2
Carol Pop,carolpop,carolpop@email.ro,3781016053967,1926-04-19,"Intrarea Voinea, Tuzla, 943700",0239 036 388,60:15:92:8f:e0:48,16.251.91.255,RO03RRHU4583724595517627,2025-04-07 23:24:47,9118,793,736,1732835,55c17cf5-f64b-498c-b168-478aee7a07b0
Dimitrina Florea,dimitrinaflorea,dimitrinaflorea@email.ro,4571005357081,1976-02-28,"Soseaua Aurica Popa Nr. 818 Bl. 40  Sc. 59 Ap. 762, Buftea, 139672",0749 324 076,24:74:4a:16:17:6a,60.26.18.13,RO65XDWZ7368721059012083,2025-04-07 23:24:47,23468,242,65,958580,6158f40d-492e-459f-82d0-831a901690ea
